POSTCODE,TOWNNAME,SUBURBNAME,STREETNAME,HOUSENUMBER,CUSTOM1,SORTINFO
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,77/286, HIGHWAY,20200147
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,CP5/286, HIGHWAY,20200148
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,N1/286, HIGHWAY,20200149
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,N15/286, HIGHWAY,20200150
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,N17/286, HIGHWAY,20200151
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,N2/286, HIGHWAY,20200152
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,N203/286, HIGHWAY,20200153
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,N204/286, HIGHWAY,20200154
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,N207/286, HIGHWAY,20200155
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,N208/286, HIGHWAY,20200156
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,N208A/286, HIGHWAY,20200157
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,N211/286, HIGHWAY,20200158
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,N212/286, HIGHWAY,20200159
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,1A/286, HIGHWAY,20200160
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,280, HIGHWAY,20200161
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S42/286, HIGHWAY,20200162
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S44/286, HIGHWAY,20200163
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S47A/286, HIGHWAY,20200164
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S48/286, HIGHWAY,20200165
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S51/286, HIGHWAY,20200166
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S53/286, HIGHWAY,20200167
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S54/286, HIGHWAY,20200168
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S57/286, HIGHWAY,20200169
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S58/286, HIGHWAY,20200170
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S60/286, HIGHWAY,20200171
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S61/286, HIGHWAY,20200172
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S63/286, HIGHWAY,20200173
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S65/286, HIGHWAY,20200174
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S66/286, HIGHWAY,20200175
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S67/286, HIGHWAY,20200176
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S69/286, HIGHWAY,20200177
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S7/286, HIGHWAY,20200178
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S71/286, HIGHWAY,20200179
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S73/286, HIGHWAY,20200180
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S74/286, HIGHWAY,20200181
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S75A/286, HIGHWAY,20200182
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S77/286, HIGHWAY,20200183
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S78/286, HIGHWAY,20200184
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SEM1/286, HIGHWAY,20200185
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFC1/286, HIGHWAY,20200186
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFC5/286, HIGHWAY,20200187
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFC6/286, HIGHWAY,20200188
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFD01/286, HIGHWAY,20200189
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFD03/286, HIGHWAY,20200190
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFD05/286, HIGHWAY,20200191
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFD06/286, HIGHWAY,20200192
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFD09/286, HIGHWAY,20200193
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S253/286, HIGHWAY,20200194
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S29/286, HIGHWAY,20200195
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S3/286, HIGHWAY,20200196
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S30A/286, HIGHWAY,20200197
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S31/286, HIGHWAY,20200198
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S33/286, HIGHWAY,20200199
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S34/286, HIGHWAY,20200200
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S35A/286, HIGHWAY,20200201
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S38/286, HIGHWAY,20200202
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S4/286, HIGHWAY,20200203
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S40/286, HIGHWAY,20200204
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S41/286, HIGHWAY,20200205
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S43/286, HIGHWAY,20200206
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S45/286, HIGHWAY,20200207
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S46/286, HIGHWAY,20200208
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S47/286, HIGHWAY,20200209
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S49/286, HIGHWAY,20200210
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S5/286, HIGHWAY,20200211
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S50/286, HIGHWAY,20200212
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S50A/286, HIGHWAY,20200213
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S52/286, HIGHWAY,20200214
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S55/286, HIGHWAY,20200215
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S56/286, HIGHWAY,20200216
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S59/286, HIGHWAY,20200217
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S6/286, HIGHWAY,20200218
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S62/286, HIGHWAY,20200219
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S64/286, HIGHWAY,20200220
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S68/286, HIGHWAY,20200221
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S70/286, HIGHWAY,20200222
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S76/286, HIGHWAY,20200223
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S79/286, HIGHWAY,20200224
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S8/286, HIGHWAY,20200225
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S18/286, HIGHWAY,20200226
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S2/286, HIGHWAY,20200227
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S20/286, HIGHWAY,20200228
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S201/286, HIGHWAY,20200229
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S204A/286, HIGHWAY,20200230
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S205/286, HIGHWAY,20200231
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S208/286, HIGHWAY,20200232
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S210/286, HIGHWAY,20200233
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S211/286, HIGHWAY,20200234
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S213A/286, HIGHWAY,20200235
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S215/286, HIGHWAY,20200236
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S218/286, HIGHWAY,20200237
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S23/286, HIGHWAY,20200238
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S236/286, HIGHWAY,20200239
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S237/286, HIGHWAY,20200240
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S240/286, HIGHWAY,20200241
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S245/286, HIGHWAY,20200242
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S248/286, HIGHWAY,20200243
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S25/286, HIGHWAY,20200244
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S250/286, HIGHWAY,20200245
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S251/286, HIGHWAY,20200246
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S251A/286, HIGHWAY,20200247
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S254/286, HIGHWAY,20200248
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S25A/286, HIGHWAY,20200249
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S26/286, HIGHWAY,20200250
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S27/286, HIGHWAY,20200251
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S28/286, HIGHWAY,20200252
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S30/286, HIGHWAY,20200253
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S32/286, HIGHWAY,20200254
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S35/286, HIGHWAY,20200255
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S36/286, HIGHWAY,20200256
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S39/286, HIGHWAY,20200257
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,MM5/286, HIGHWAY,20200258
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,MM6/286, HIGHWAY,20200259
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,MM1/286, HIGHWAY,20200260
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,MM3/286, HIGHWAY,20200261
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,MM7/286, HIGHWAY,20200262
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S1/286, HIGHWAY,20200263
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S11/286, HIGHWAY,20200264
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S13/286, HIGHWAY,20200265
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S14/286, HIGHWAY,20200266
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S17/286, HIGHWAY,20200267
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFD10/286, HIGHWAY,20200268
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK1/286, HIGHWAY,20200269
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK13/286, HIGHWAY,20200270
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK1A/286, HIGHWAY,20200271
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK20/286, HIGHWAY,20200272
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK21/286, HIGHWAY,20200273
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK22/286, HIGHWAY,20200274
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK3/286, HIGHWAY,20200275
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK5/286, HIGHWAY,20200276
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK6/286, HIGHWAY,20200277
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK7/286, HIGHWAY,20200278
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK8/286, HIGHWAY,20200279
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SM1/286, HIGHWAY,20200280
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SM3/286, HIGHWAY,20200281
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S10/286, HIGHWAY,20200282
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S12/286, HIGHWAY,20200283
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S13A/286, HIGHWAY,20200284
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S14A/286, HIGHWAY,20200285
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S15/286, HIGHWAY,20200286
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S16/286, HIGHWAY,20200287
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S19/286, HIGHWAY,20200288
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S19A/286, HIGHWAY,20200289
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S202/286, HIGHWAY,20200290
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S203/286, HIGHWAY,20200291
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S204/286, HIGHWAY,20200292
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S206/286, HIGHWAY,20200293
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S207/286, HIGHWAY,20200294
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S209/286, HIGHWAY,20200295
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S212/286, HIGHWAY,20200296
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S214/286, HIGHWAY,20200297
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S216/286, HIGHWAY,20200298
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S217/286, HIGHWAY,20200299
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S219/286, HIGHWAY,20200300
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S22/286, HIGHWAY,20200301
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S220/286, HIGHWAY,20200302
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S221/286, HIGHWAY,20200303
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S233/286, HIGHWAY,20200304
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S235/286, HIGHWAY,20200305
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S24/286, HIGHWAY,20200306
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S243/286, HIGHWAY,20200307
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S244/286, HIGHWAY,20200308
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S246/286, HIGHWAY,20200309
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S247/286, HIGHWAY,20200310
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S249/286, HIGHWAY,20200311
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S252/286, HIGHWAY,20200312
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,S9/286, HIGHWAY,20200313
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFC10/286, HIGHWAY,20200314
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFC2/286, HIGHWAY,20200315
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFC3/286, HIGHWAY,20200316
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFC4/286, HIGHWAY,20200317
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFC7/286, HIGHWAY,20200318
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFC8/286, HIGHWAY,20200319
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFC9/286, HIGHWAY,20200320
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFD02/286, HIGHWAY,20200321
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFD04/286, HIGHWAY,20200322
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFD07/286, HIGHWAY,20200323
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SFD08/286, HIGHWAY,20200324
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK10/286, HIGHWAY,20200325
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK11/286, HIGHWAY,20200326
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK12/286, HIGHWAY,20200327
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK14/286, HIGHWAY,20200328
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK2/286, HIGHWAY,20200329
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK4/286, HIGHWAY,20200330
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SK9/286, HIGHWAY,20200331
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SKT1/286, HIGHWAY,20200332
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,SM2/286, HIGHWAY,20200333
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,400, HIGHWAY,20200334
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,430, HIGHWAY,20200335
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,440, HIGHWAY,20200336
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,440A, HIGHWAY,20200337
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,450, HIGHWAY,20200338
1060,AUCKLAND,MOUNT WELLINGTON,MONAHAN,2, ROAD,20200339
1060,AUCKLAND,MOUNT WELLINGTON,MONAHAN,4, ROAD,20200340
1060,AUCKLAND,MOUNT WELLINGTON,MONAHAN,6A, ROAD,20200341
1060,AUCKLAND,MOUNT WELLINGTON,MONAHAN,6, ROAD,20200342
1060,AUCKLAND,MOUNT WELLINGTON,MONAHAN,7, ROAD,20200343
1060,AUCKLAND,MOUNT WELLINGTON,MONAHAN,8, ROAD,20200344
1060,AUCKLAND,MOUNT WELLINGTON,MONAHAN,5, ROAD,20200345
1060,AUCKLAND,MOUNT WELLINGTON,MONAHAN,3, ROAD,20200346
1060,AUCKLAND,MOUNT WELLINGTON,MONAHAN,1, ROAD,20200347
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,500, HIGHWAY,20200348
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,510, HIGHWAY,20200349
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,3, DRIVE,20200350
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,1, DRIVE,20200351
1060,AUCKLAND,MOUNT WELLINGTON,CARMONT,3, PLACE,20200352
1060,AUCKLAND,MOUNT WELLINGTON,CARMONT,5, PLACE,20200353
1060,AUCKLAND,MOUNT WELLINGTON,CARMONT,7A, PLACE,20200354
1060,AUCKLAND,MOUNT WELLINGTON,CARMONT,7, PLACE,20200355
1060,AUCKLAND,MOUNT WELLINGTON,CARMONT,7B, PLACE,20200356
1060,AUCKLAND,MOUNT WELLINGTON,CARMONT,2, PLACE,20200357
1060,AUCKLAND,MOUNT WELLINGTON,CARMONT,6, PLACE,20200358
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,7, DRIVE,20200359
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,9, DRIVE,20200360
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,11, DRIVE,20200361
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,A/14, DRIVE,20200362
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,C/14, DRIVE,20200363
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,14, DRIVE,20200364
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,B/14, DRIVE,20200365
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,12, DRIVE,20200366
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,10, DRIVE,20200367
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,2/10, DRIVE,20200368
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,8, DRIVE,20200369
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,6, DRIVE,20200370
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,4C, DRIVE,20200371
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,4B, DRIVE,20200372
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,4A, DRIVE,20200373
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,2B, DRIVE,20200374
1060,AUCKLAND,MOUNT WELLINGTON,GEORGE BOURKE,2, DRIVE,20200375
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,121, ROAD,20200605
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,119A, ROAD,20200606
1060,AUCKLAND,MOUNT WELLINGTON,HOTUNUI,13, DRIVE,20200607
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,119, ROAD,20200608
1060,AUCKLAND,MOUNT WELLINGTON,TE APUNGA,11, PLACE,20200609
1060,AUCKLAND,MOUNT WELLINGTON,TE APUNGA,10, PLACE,20200610
1060,AUCKLAND,MOUNT WELLINGTON,TE APUNGA,9, PLACE,20200611
1060,AUCKLAND,MOUNT WELLINGTON,TE APUNGA,8, PLACE,20200612
1060,AUCKLAND,MOUNT WELLINGTON,TE APUNGA,7A, PLACE,20200613
1060,AUCKLAND,MOUNT WELLINGTON,TE APUNGA,7, PLACE,20200614
1060,AUCKLAND,MOUNT WELLINGTON,TE APUNGA,6A, PLACE,20200615
1060,AUCKLAND,MOUNT WELLINGTON,TE APUNGA,6, PLACE,20200616
1060,AUCKLAND,MOUNT WELLINGTON,TE APUNGA,5, PLACE,20200617
1060,AUCKLAND,MOUNT WELLINGTON,TE APUNGA,4, PLACE,20200618
1060,AUCKLAND,MOUNT WELLINGTON,TE APUNGA,3, PLACE,20200619
1060,AUCKLAND,MOUNT WELLINGTON,TE APUNGA,2, PLACE,20200620
1060,AUCKLAND,MOUNT WELLINGTON,TE APUNGA,1, PLACE,20200621
1060,AUCKLAND,MOUNT WELLINGTON,HOTUNUI,10, DRIVE,20200622
1060,AUCKLAND,MOUNT WELLINGTON,HOTUNUI,8, DRIVE,20200623
1060,AUCKLAND,MOUNT WELLINGTON,HOTUNUI,7B, DRIVE,20200624
1060,AUCKLAND,MOUNT WELLINGTON,HOTUNUI,7, DRIVE,20200625
1060,AUCKLAND,MOUNT WELLINGTON,HOTUNUI,6, DRIVE,20200626
1060,AUCKLAND,MOUNT WELLINGTON,HOTUNUI,5, DRIVE,20200627
1060,AUCKLAND,MOUNT WELLINGTON,HOTUNUI,4, DRIVE,20200628
1060,AUCKLAND,MOUNT WELLINGTON,HOTUNUI,3, DRIVE,20200629
1060,AUCKLAND,MOUNT WELLINGTON,HOTUNUI,2, DRIVE,20200630
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,117, ROAD,20200631
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,115, ROAD,20200632
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,113A, ROAD,20200633
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,113, ROAD,20200634
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,103, ROAD,20200635
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,4/99, ROAD,20200636
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,5/99, ROAD,20200637
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,6/99, ROAD,20200638
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,3/99, ROAD,20200639
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,2/99, ROAD,20200640
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,99, ROAD,20200641
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,8/99, ROAD,20200642
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,7/99, ROAD,20200643
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,99A, ROAD,20200644
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,91, ROAD,20200645
1060,AUCKLAND,MOUNT WELLINGTON,CARBINE,93, ROAD,20200646
